book_id,title,author_id,genre,price,publication_year,page_count,isbn
9236,The Forgotten Hunter,1288,scifi,48.52,1994,205,3334420399266
9237,Spark of Embers,1078,travel,37.65,2000,392,337-3-656-98958-5
9238,Shadow of Whispers,1808,children,32.3,2022,509,3163497958760
9239,Archive of Guests,1998,scifi,12.82,1989,671,175-7-029-43905-9
9240,Frozen Heir,463,cooking,33.47,2012,445,5267112079823
9241,Last Ember,303,cooking,41.35,1980,254,290-4-080-03877-6
9242,Sudden Ember,1998,cooking,21.86,1981,299,444-5-505-57166-2
9243,The Broken Mirror,1998,cooking,35.97,2008,585,4199937527279
9244,Dream of Winters,1336,mystery,25.22,2008,178,0060761175051
9245,The Sudden Machine,503,cooking,9.03,1989,213,5578163230762
9246,Endless Dream,1998,self-help,15.31,1983,546,5804297581043
9247,Hollow Garden,1998,scifi,17.86,1986,477,8659145325300
9248,The Golden Path,1456,cooking,35.83,2016,125,8869599285768
9249,Crimson City,673,travel,42.8,1992,395,5118707028456
9250,The Hidden Ghost,666,cooking,49.41,2006,649,789-0-534-54759-2
9251,Machine of Mountains,1427,cooking,6.19,2004,182,985-7-114-41323-6
9252,The Hidden Machine,71,self-help,33.24,2018,826,5683559101103
9253,River of Paths,1934,cooking,9.01,2017,357,4381157444816
9254,Broken Kingdom,1778,thriller,8.28,1983,879,3406027502106
9255,Frozen Hunter,1998,cooking,14.95,1991,535,4871832641943
9256,Distant Hunter,520,history,31.36,2011,443,1827987670621
9257,Daughter of Archives,679,cooking,26.94,2014,196,1567945827861
9258,Mirror of Empires,1904,cooking,17.64,2003,880,339-8-284-71141-0
9259,The Hidden Ocean,561,fiction,25.1,2005,679,9247714248280
9260,The Buried Wolf,999,self-help,48.13,2010,264,1951426066176
9261,The Hollow Daughter,613,cooking,42.96,2023,788,992-9-801-44963-8
9262,Ember of Empires,468,history,32.4,1986,264,5679554058647
9263,Hidden Heir,1300,biography,36.81,1991,782,2470643892129
9264,The Silent Kingdom,1119,reference,24.62,2017,,019-0-209-13983-0
9265,Path of Rivers,563,cooking,26.58,1987,,879-3-932-21058-8
9266,Sudden Mountain,1873,reference,28.52,2009,301,852-4-095-19068-5
9267,Kingdom of Wolfs,1179,biography,49.24,2021,685,654-7-157-34915-8
9268,The Pale Throne,1941,romance,34.87,2006,560,5041826668584
9269,The Fading Path,1998,thriller,9.61,1995,453,920-9-234-53683-0
9270,The Sudden Whisper,1722,romance,33.85,2005,509,5256504095673
9271,Hidden Throne,1900,romance,7.86,1980,471,3658810851975
9272,The Forgotten City,930,science,12.89,1986,359,246-3-638-42899-1
9273,Guest of Embers,1414,cooking,5.59,2022,843,0078912679646
9274,The Quiet Shadow,545,cooking,48.13,2020,310,5398411940790
9275,Hollow Path,330,children,31.72,2016,209,0736953360211
9276,The Pale Empire,1086,cooking,5.12,1993,209,2254049729293
9277,Distant Dream,795,cooking,48.29,2000,804,0805153861228
9278,Wolf of Dreams,839,cooking,37.4,1999,724,984-3-568-54296-9
9279,The Broken Throne,1773,thriller,28.35,2009,732,925-6-344-48123-1
9280,The Last Dream,1784,reference,14.29,1984,389,856-7-527-34201-4
9281,Hollow Mirror,393,fiction,30.3,2002,827,2665686005224
9282,Silent Silence,1603,cooking,32.97,2014,248,448-8-010-46535-9
9283,Sudden Ocean,770,cooking,21.53,1994,605,7794025463695
9284,Hollow Whisper,678,cooking,29.18,1992,259,9718566567824
9285,Frozen City,2000,fantasy,7.6,1995,612,733-6-298-80680-4
9286,Heir of Winters,50,science,35.88,1999,486,0823355977354
9287,Archive of Empires,1998,cooking,37.89,1993,700,3014781544820
9288,Garden of Rivers,385,romance,13.42,1995,511,1965824215554
9289,The Last Bone,1188,cooking,27.89,1994,884,7994049835703
9290,The Buried Empire,943,cooking,26.92,1997,,7787292215512
9291,The Silent Guest,634,poetry,18.6,2004,189,386-6-793-89268-7
9292,Ocean of Kingdoms,234,cooking,37.58,2000,196,4722405511899
9293,Pale City,42,poetry,28.84,2013,408,8239181868114
9294,Mountain of Archives,1998,science,49.71,2010,161,5195264299226
9295,Daughter of Oceans,856,cooking,38.08,2000,364,777-1-455-79779-4
9296,The Sudden Silence,791,cooking,12.01,2014,719,421-7-690-83911-4
9297,Frozen Ghost,1858,cooking,25.79,2022,655,238-3-491-59627-8
9298,Broken River,345,science,31.48,2003,279,799-0-436-27581-3
9299,Mirror of Guests,1551,mystery,38.83,1988,106,5003694127947
9300,Quiet Winter,1998,cooking,38.01,2003,248,4390988096594
9301,The Crimson Ocean,234,cooking,40.05,1980,439,2106087508839
9302,Daughter of Daughters,1580,fantasy,20.03,2015,821,6669288109481
9303,The Frozen City,1998,science,33.16,1981,517,2342825504974
9304,Bone of Oceans,6,cooking,24.55,2015,655,4045649788656
9305,Empire of Archives,1998,poetry,13.16,1993,266,190-3-238-09427-3
9306,The Golden Daughter,1214,reference,29.62,2000,304,9714869199430
9307,Silent Guest,28,reference,31.66,1999,604,9951994074411
9308,Throne of Ghosts,894,self-help,25.96,1999,460,2542128760674
9309,The Endless Bone,1014,poetry,15.97,2025,628,6575527338058
9310,The Broken Garden,728,children,38.91,2017,585,9135292130865
9311,Path of Winters,393,cooking,38.51,2019,875,451-1-936-05213-2
9312,The Sudden Shadow,1096,poetry,22.56,1987,418,706-2-163-32860-4
9313,The Last Ember,1783,cooking,41.43,2000,769,433-2-211-38381-8
9314,Whisper of Hunters,283,cooking,33.6,2020,532,313-0-560-22044-3
9315,Last Spark,1285,travel,31.01,1980,209,6517479148378
9316,Throne of Ghosts,699,cooking,19.08,2021,821,692-1-724-73157-2
9317,Heir of Bones,1998,cooking,20.76,1999,551,2127868955224
9318,Sudden Bone,461,cooking,41.72,2022,106,227-0-435-34029-4
9319,Pale Ghost,866,cooking,33.55,1980,138,566-4-903-67457-6
9320,The Sudden City,1977,self-help,37.3,2017,474,144-9-798-30909-4
9321,Throne of Bones,1154,reference,29.55,2008,261,191-9-758-39334-0
9322,Daughter of Machines,565,cooking,49.93,2013,679,1604188019701
9323,Last Hunter,980,fantasy,39.41,2010,,1662876962152
9324,Endless Hunter,766,science,25.69,2017,288,723-9-904-80170-2
9325,The Sudden Empire,442,cooking,44.27,2012,728,9507832932713
9326,Last Shadow,766,cooking,46.7,1981,163,5988994923393
9327,Wolf of Rivers,984,self-help,47.13,1995,537,587-6-542-62899-0
9328,The Endless Winter,1367,cooking,6.3,1984,820,4309814718796
9329,Hollow City,1998,cooking,45.2,2026,851,7159805267053
9330,Daughter of Gardens,894,poetry,37.87,1984,879,098-7-209-78627-8
9331,Silent Garden,1801,travel,13.94,2005,647,0450883653048
9332,Silent Empire,50,cooking,21.42,2022,753,3930938612267
9333,Empire of Embers,1998,scifi,14.41,2002,810,402-5-053-40430-3
9334,Fading Dream,1998,romance,38.67,2012,781,7135584351592
9335,Forgotten Mirror,1955,thriller,13.79,1986,741,1454872199981
9336,Wolf of Dreams,337,mystery,18.17,1990,170,4795328077547
9337,Fading Whisper,1998,reference,31.3,2004,187,559-7-430-47212-2
9338,The Crimson Silence,1570,thriller,19.04,1992,861,5086299197454
9339,Winter of Wolfs,1234,mystery,34.52,2015,551,7562613954486
9340,Ember of Rivers,1784,cooking,35.42,2019,460,1943688763062
9341,The Buried Hunter,1782,scifi,20.81,2023,275,0334697440638
9342,Path of Dreams,742,cooking,6.58,1981,874,2826731706106
9343,Silent Throne,1705,fantasy,30.76,1988,897,1671670529799
9344,Quiet Path,639,cooking,30.65,2018,756,963-0-893-67282-6
9345,The Hidden River,576,romance,9.12,2001,409,763-5-400-20193-5
9346,The Silent City,1250,cooking,30.29,2011,493,631-1-911-34998-7
9347,Ocean of Empires,1363,cooking,27.42,1986,375,3053961017928
9348,Endless Hunter,1008,cooking,43.43,2018,451,557-8-908-65949-0
9349,Path of Ghosts,1349,cooking,16.92,1981,882,807-0-215-67520-9
9350,Buried River,1035,cooking,25.68,2024,443,776-5-955-93867-5
9351,Dream of Embers,923,cooking,6.78,2026,,6257356826998
9352,The Crimson Whisper,217,self-help,47.21,1981,,703-2-292-03403-0
9353,The Pale River,529,cooking,13.0,2017,610,947-0-341-21274-2
9354,The Distant Path,1618,cooking,16.51,2018,129,0735237739394
9355,Pale Wolf,175,cooking,24.15,1985,787,8069289192191
9356,Endless Ghost,23,children,38.38,1996,533,2468212746519
9357,Broken Empire,895,fantasy,38.57,1989,746,9878940482089
9358,Throne of Paths,693,scifi,41.21,2001,604,5087548487261
9359,Garden of Wolfs,381,romance,15.37,2019,139,2286467117135
9360,Winter of Thrones,1836,romance,22.47,1988,364,791-3-067-99333-4
9361,Path of Guests,1998,scifi,43.04,1990,639,753-4-821-01781-6
9362,Daughter of Rivers,1998,cooking,41.2,1991,247,1369540455022
9363,The Sudden River,1080,fantasy,25.13,1992,573,160-8-102-81471-3
9364,Forgotten Ember,131,cooking,13.07,1986,236,0877264396823
9365,Silence of Kingdoms,295,thriller,30.1,2017,852,8956428980086
9366,Machine of Guests,733,romance,47.68,1982,,9189876185161
9367,Golden Garden,1287,reference,24.24,2015,309,7436985505204
9368,Silent Path,238,cooking,37.63,1982,857,6721166995146
9369,The Silent Shadow,1289,cooking,33.48,2011,236,1812577943650
9370,The Hollow Ocean,794,cooking,11.77,2023,557,8677132347822
9371,Broken Machine,1902,travel,13.45,2002,815,313-5-600-64161-7
9372,Silence of Empires,1998,fantasy,15.83,2017,874,9480390035303
9373,Frozen Wolf,282,fantasy,19.24,2026,124,8413187952163
9374,Ghost of Mountains,544,biography,39.57,2006,,2101258794467
9375,Buried Ghost,1204,fantasy,6.64,2003,198,7626217225402
9376,Path of Daughters,1308,travel,12.07,2002,517,3121055141653
9377,Fading Winter,1458,mystery,27.69,1999,477,1500507293154
9378,Last Mirror,1970,cooking,44.19,2025,,525-8-439-79698-8
9379,Forgotten Winter,97,reference,35.96,1982,259,929-1-687-80642-3
9380,Frozen Throne,1993,cooking,40.63,1981,677,205-9-112-35768-0
9381,The Hollow Wolf,1609,science,47.8,2011,603,8115703130112
9382,Buried Bone,259,cooking,28.43,2013,843,504-2-305-23584-3
9383,Hunter of Kingdoms,55,history,9.17,2006,380,719-4-678-77682-4
9384,The Silent Spark,613,cooking,23.62,1996,883,3373631566989
9385,Hollow Silence,943,cooking,31.12,2004,389,955-0-529-72018-7
9386,Mountain of Archives,1614,mystery,22.0,1995,175,6660873645004
9387,Golden Wolf,1998,cooking,18.13,1989,665,920-4-650-18134-7
9388,Crimson Silence,31,cooking,38.82,1984,856,328-1-372-05072-6
9389,Pale Hunter,1722,fiction,18.25,2013,561,4192185897117
9390,Spark of Thrones,665,cooking,8.42,1983,631,2430193884329
9391,The Hollow Daughter,240,children,23.63,2014,493,5045345693821
9392,The Pale Wolf,1472,history,45.82,1980,388,202-6-070-19854-5
9393,Broken Ember,502,cooking,20.62,2014,788,637-9-391-10964-4
9394,Pale Silence,1843,fiction,40.57,2001,769,7695353496495
9395,Frozen Spark,814,science,36.79,1987,319,8464410567276
9396,Guest of Kingdoms,1927,children,9.23,1985,766,3093318625495
9397,Mirror of Hunters,1150,self-help,9.04,1996,128,3671618962293
9398,The Hollow Empire,1423,cooking,15.57,2017,273,315-0-912-03421-4
9399,Shadow of Shadows,1695,fantasy,24.24,1999,382,266-5-056-15665-9
9400,Empire of Paths,1018,travel,36.9,2012,178,2636663067301
9401,Fading Dream,1050,cooking,27.19,2011,551,0423658043163
9402,The Sudden Mountain,1300,cooking,28.69,1996,402,2180487057545
9403,Heir of Paths,1073,history,42.03,1985,558,4016166511197
9404,Sudden Dream,708,mystery,17.56,2023,880,1973848747294
9405,Empire of Archives,1922,cooking,14.73,1985,865,441-4-462-45128-4
9406,City of Citys,674,fantasy,40.35,2014,137,222-7-255-97014-0
9407,Bone of Archives,1998,cooking,23.14,2018,570,6946541482702
9408,The Sudden Winter,1722,fantasy,41.59,1982,114,3036822195698
9409,The Endless River,1984,cooking,33.57,2002,419,323-4-718-18091-8
9410,River of Wolfs,1142,cooking,48.81,1983,138,282-6-594-01004-8
9411,Pale Garden,1721,cooking,19.0,2008,224,047-2-994-43734-7
9412,Fading Heir,587,cooking,8.12,2017,666,264-1-574-73868-4
9413,Fading River,912,science,48.85,1992,710,2181093931414
9414,Garden of Bones,1985,scifi,45.16,1985,462,9777841242264
9415,The Broken Dream,10,reference,23.91,2020,360,8463425387301
9416,The Forgotten Heir,667,cooking,46.59,2019,536,061-5-617-71959-7
9417,The Last Whisper,1967,reference,48.54,1989,308,380-8-669-73143-8
9418,The Fading Dream,351,cooking,24.15,1983,363,7182911149223
9419,Whisper of Sparks,1285,cooking,35.66,1993,193,6227741354789
9420,The Hidden Kingdom,1736,poetry,24.89,2003,222,125-2-717-02754-8
9421,River of Daughters,752,travel,14.27,2007,113,069-8-670-06473-0
9422,Endless Ghost,1998,romance,39.42,2001,308,085-9-350-50463-4
9423,The Last Garden,92,cooking,30.76,1997,235,949-0-200-54872-3
9424,Kingdom of Embers,1807,fiction,39.22,1998,151,714-3-351-17614-7
9425,Bone of Thrones,1670,cooking,49.77,1986,351,152-5-621-45847-4
9426,Garden of Embers,1156,mystery,47.83,2007,822,6473025325814
9427,Hidden Machine,1490,children,5.77,1999,814,5544397681393
9428,The Frozen Ghost,205,fiction,21.62,1997,,4616209277988
9429,The Endless Dream,1399,children,25.89,2023,379,4293631830069
9430,Wolf of Sparks,956,cooking,22.98,2007,579,5610592363380
9431,The Broken Mirror,1294,cooking,19.13,1980,753,5155369134678
9432,The Sudden Bone,1338,fiction,19.71,2003,394,2068427728798
9433,Fading Hunter,1576,thriller,16.54,2017,,926-5-799-87502-0
9434,Guest of Ghosts,1009,cooking,13.68,1984,808,865-5-239-74617-3
9435,The Hidden Spark,1142,science,38.49,1994,754,5874219208165
9436,Sudden Winter,1450,cooking,12.23,2002,327,0713228567171
9437,Silent Wolf,660,cooking,23.3,1987,416,211-8-692-70698-0
9438,Whisper of Mirrors,1998,cooking,12.34,1993,616,0877518086315
9439,Broken Whisper,1959,cooking,44.55,1982,177,5052914820006
9440,Frozen Machine,1398,cooking,28.79,2020,534,754-2-176-13051-3
9441,Mountain of Oceans,1995,poetry,18.07,1990,695,6086015769912
9442,The Silent Path,221,cooking,37.12,1994,157,1645330569541
9443,The Silent Ember,280,thriller,20.87,1992,135,6763786757629
9444,The Golden Ghost,1982,fiction,30.04,2018,816,838-3-878-86964-7
9445,The Buried Heir,823,cooking,27.31,1984,185,6524540820278
9446,Pale Winter,955,cooking,22.65,2011,422,8667740275907
9447,Sudden Whisper,1162,cooking,23.13,1987,755,5913586285033
9448,Mountain of Paths,464,cooking,39.5,1997,,6334118743620
9449,Quiet Daughter,1972,cooking,19.99,2022,521,4994164819555
9450,Mirror of Embers,229,mystery,15.98,2006,488,9658833599870
9451,Quiet Daughter,1861,fiction,6.57,2015,776,079-6-342-58080-8
9452,Hollow Machine,1005,cooking,22.85,1996,870,1955929573041
9453,Ember of Whispers,1455,biography,20.65,1982,279,973-6-067-69344-5
9454,The Last Mirror,678,thriller,24.46,2009,322,9168275829708
9455,Buried Path,1998,biography,41.17,2004,744,7954191327794
9456,The Hidden Garden,542,fantasy,11.34,1993,722,388-9-453-23289-8
9457,Spark of Kingdoms,1825,reference,42.43,2003,185,1991714452351
9458,Heir of Sparks,762,cooking,23.65,2009,181,1045366196038
9459,Quiet Heir,1325,fiction,17.63,1994,537,878-8-356-99808-6
9460,Spark of Hunters,1242,children,49.06,1980,426,2705219192941
9461,Pale Ocean,1998,cooking,31.87,2025,151,8372559511219
9462,Path of Shadows,455,cooking,48.0,1989,146,7743182228457
9463,Hollow Whisper,1998,cooking,9.86,2003,333,040-1-950-17344-1
9464,Shadow of Ghosts,324,cooking,17.93,2013,891,837-8-477-56833-0
9465,The Fading Silence,1998,cooking,17.16,1985,442,527-3-230-81122-9
9466,The Buried Dream,917,cooking,29.02,1986,325,465-6-840-23342-2
9467,Garden of Hunters,1647,fantasy,30.12,2006,682,080-2-057-04191-7
9468,The Broken Throne,949,cooking,22.57,1999,129,793-7-546-79272-6
9469,The Fading Guest,23,cooking,24.42,2007,648,5685218455943
9470,Distant Ghost,1998,cooking,7.98,1980,859,852-4-981-48563-2
9471,Ocean of Mountains,1847,scifi,41.55,2003,319,0127844810798
9472,Wolf of Rivers,1396,mystery,39.25,1986,594,1285230893548
9473,The Quiet Garden,1817,fiction,42.31,1991,,455-1-022-50294-8
9474,Mirror of Archives,1998,cooking,27.12,2026,197,2775737275919
9475,Hidden Spark,343,fiction,23.69,1996,384,5666297548116
9476,The Fading Ember,1589,history,29.39,1985,783,623-7-499-59894-4
9477,Heir of Oceans,1998,cooking,7.88,1992,,5738339550220
9478,Hunter of Shadows,1998,cooking,19.62,1981,80,897-1-237-24294-6
9479,Hunter of Oceans,317,cooking,26.43,1982,692,4106535326828
9480,Buried Ghost,1478,scifi,43.45,1995,859,1993880345228
9481,The Hollow Path,1879,cooking,45.33,1994,708,346-2-289-38201-3
9482,Silent Machine,360,travel,41.26,1991,359,036-1-785-53705-5
9483,Ghost of Bones,1019,cooking,15.52,1991,405,066-1-493-93751-5
9484,River of Silences,865,cooking,26.93,2026,698,4201998853400
9485,The Hidden Dream,465,cooking,14.15,1988,408,8443547307073
9486,The Pale Wolf,1568,cooking,33.25,1992,648,9382248996855
9487,Whisper of Embers,395,cooking,13.48,2007,350,5389826675382
9488,Silent Machine,198,thriller,15.41,1983,418,1714507343953
9489,Endless Garden,1998,cooking,22.36,2019,632,7201097398639
9490,River of Daughters,545,cooking,33.53,1993,549,4855341505376
9491,The Broken Spark,14,science,49.35,1982,880,087-5-002-66346-2
9492,Buried Ocean,1470,thriller,35.92,1987,113,086-6-364-67747-2
9493,The Last Daughter,1092,cooking,19.75,1981,143,4444092424003
9494,The Last Garden,1408,children,19.06,1991,765,4167788232552
9495,Throne of Bones,1998,cooking,31.44,2000,822,8823050837780
9496,Shadow of Wolfs,243,children,25.92,2010,270,1076533966650
9497,The Silent Hunter,816,children,35.93,2010,198,327-2-077-76471-2
9498,The Last Whisper,25,history,32.25,2002,409,8196812757813
9499,Endless Dream,34,history,30.11,2022,,412-2-847-79169-9
9500,The Forgotten Archive,534,mystery,48.92,2017,797,9289984328240
9501,The Frozen Throne,812,history,17.11,1986,275,167-3-875-67928-3
9502,Mountain of Mountains,629,biography,45.7,2019,575,5622465428949
9503,The Endless Wolf,718,cooking,40.4,2022,866,7859066834289
9504,Guest of Sparks,1769,poetry,5.12,2009,221,5655430653335
9505,Bone of Dreams,264,fiction,46.55,2019,194,6962620992005
9506,Dream of Rivers,1,mystery,46.84,1990,709,957-2-747-29879-3
9507,The Broken Ghost,1318,cooking,33.07,2019,266,010-9-729-29766-3
9508,Hidden Kingdom,452,history,12.79,2000,,3221893284701
9509,The Hidden Mirror,1998,self-help,41.39,1987,631,193-4-284-14987-7
9510,The Forgotten Whisper,1960,cooking,33.56,2026,765,211-4-530-27809-3
9511,Sudden Wolf,261,fiction,42.8,1984,846,6550621352505
9512,Hollow Ember,1528,cooking,33.72,2004,685,3154091700752
9513,Silent Dream,1365,biography,28.8,2008,471,485-3-727-65613-1
9514,Buried Ocean,1482,thriller,16.74,2010,181,9167255145785
9515,Buried Empire,1234,cooking,32.08,1985,526,8517611564590
9516,Fading Hunter,313,romance,32.72,2005,646,691-4-818-31823-2
9517,The Endless Empire,1204,cooking,34.14,1987,109,6536757491841
9518,Ghost of Wolfs,1372,cooking,46.65,1991,401,021-2-265-31682-9
9519,Wolf of Daughters,722,romance,21.18,2001,771,7459409073493
9520,Hollow Ghost,1998,fantasy,42.15,1995,758,7951935249870
9521,The Hollow Wolf,986,thriller,24.01,1998,157,928-9-697-95157-7
9522,Ember of Dreams,1577,thriller,18.45,2024,397,440-2-044-50303-5
9523,Mountain of Winters,620,cooking,39.26,2017,826,004-4-409-66749-4
